,DAY,Away,Home,Network,Date,Season,Game_id,Average Viewers (000),Away P2+ IMP,Home P2+ IMP,Away_DMA_TV_Households_Millions,Home_DMA_TV_Households_Millions,Total Viewership,Percent_Tickets_Sold,Total_All_Stars,Home_All_Star,Away_All_Star,Month,Day_of_Week,Home_Top_Jersey_Sellers,Away_Top_Jersey_Sellers,Holiday,Weekend,Weekday,Total_Top_Jersey_Sellers,Past_Playoff_Teams,Rivalry,Home_Pace_Rating,Away_Pace_Rating,Home_Elo,Away_Elo,Web_Viewing
2986,Wed,ORL,DEN,Regional,2015-01-07,2014,21400530,0,13,20,1.52,1.63,33,0.4109109892978335,0,0,0,1,2,0,0,0,0,1,0,0,0,100.6,97,1472.202378,1302.390906,32265
2987,Wed,PHX,MIN,ESPN,2015-01-07,2014,21400531,1073,49,0,1.89,1.74,1122,0.08979127918991528,0,0,0,1,2,1,0,0,0,1,1,0,0,98.4,100.5,1312.731982,1573.3502310000001,37106
2988,Wed,OKC,SAC,Regional,2015-01-07,2014,21400532,0,42.7,54,0.72,1.38,96.7,0.852168389443899,3,1,2,1,2,0,2,0,0,1,2,0,0,99.7,100,1416.49485,1555.4070000000002,43328
2989,Wed,IND,GSW,Regional,2015-01-07,2014,21400533,0,26,202,1.09,2.49,228,1,2,2,0,1,2,2,1,0,0,1,3,0,0,101,97.2,1706.1318780000001,1475.289176,55940
2990,Wed,LAL,LAC,Regional,2015-01-07,2014,21400534,0,183,108,5.48,5.48,291,1,3,2,1,1,2,2,2,0,0,1,4,0,1,98.7,98.4,1643.882561,1366.354317,70202
2991,Thu,CHA,TOR,Regional,2015-01-08,2014,21400535,0,22,0,1.19,2.86,22,1,1,1,0,1,3,2,0,0,0,1,2,0,0,97.2,97.2,1583.2274699999998,1432.761769,64509
2992,Thu,HOU,NYK,TNT,2015-01-08,2014,21400536,1420,0,0,2.45,7.35,1420,1,2,1,1,1,3,1,1,0,0,1,2,0,0,95.3,101.5,1303.4729730000001,1624.117539,71555
2993,Thu,MIA,POR,TNT,2015-01-08,2014,21400537,1391,0,0,1.7,1.14,1391,1,4,2,2,1,3,1,1,0,0,1,2,0,0,97.9,94.3,1657.166644,1448.274195,73112
2994,Fri,BOS,IND,Regional,2015-01-09,2014,21400538,0,70,42,2.42,1.09,112,1,0,0,0,1,4,1,0,0,0,1,1,0,0,97.2,100,1479.396506,1380.679292,46685
2995,Fri,PHI,BRK,Regional,2015-01-09,2014,21400539,0,32,42,2.94,7.35,74,0.8240469208211144,0,0,0,1,4,0,0,0,0,1,0,0,0,97,99.8,1453.866152,1207.735289,28884
2996,Fri,ATL,DET,Regional,2015-01-09,2014,21400540,0,83,87,2.41,1.85,170,0.8886385258625006,4,0,4,1,4,0,0,0,0,1,0,0,0,96.7,97.3,1412.893368,1627.998592,52899
2997,Fri,MEM,NOP,Regional,2015-01-09,2014,21400541,0,20.8,9.9,0.63,0.64,30.700000000000006,1,2,1,1,1,4,1,0,0,0,1,1,0,0,95.1,95.9,1510.8428,1602.350289,22443
2998,Fri,UTA,OKC,Regional,2015-01-09,2014,21400542,0,32,61.5,0.92,0.72,93.5,1,2,2,0,1,4,2,0,0,0,1,2,0,0,100,93.7,1558.9382449999998,1403.7842699999999,31662
2999,Fri,CHI,WAS,ESPN,2015-01-09,2014,21400543,1490,246,45,3.46,2.48,1781,1,3,1,2,1,4,2,3,0,0,1,5,1,0,98.2,97,1576.235197,1587.064456,77366
3000,Fri,MIN,MIL,Regional,2015-01-09,2014,21400544,0,16,28,1.74,0.9,44,0.6541112357749639,0,0,0,1,4,0,1,0,0,1,1,0,0,98.6,98.4,1457.948151,1303.746639,60521
3001,Fri,PHX,SAS,Regional,2015-01-09,2014,21400545,0,68,73,1.89,0.94,141,1,1,1,0,1,4,4,0,0,0,1,4,0,1,98.1,100.5,1669.268006,1567.7099779999999,67899
3002,Fri,DEN,SAC,Regional,2015-01-09,2014,21400546,0,19,30,1.63,1.38,49,0.8512444418779235,1,1,0,1,4,0,0,0,0,1,0,0,0,99.7,100.6,1408.065816,1480.557722,24162
3003,Fri,CLE,GSW,ESPN,2015-01-09,2014,21400547,1769,87,199,1.5,2.49,2055,1,4,2,2,1,4,2,2,0,0,1,4,0,1,101,95.9,1711.154736,1466.737714,106228
3004,Fri,ORL,LAL,Regional,2015-01-09,2014,21400548,0,7,105,1.52,5.48,112,1,1,1,0,1,4,2,0,0,0,1,2,0,0,98.4,97,1376.945919,1289.763861,69414
3005,Sat,CHA,NYK,Regional,2015-01-10,2014,21400549,0,11.9,66,1.19,7.35,77.9,1,1,1,0,1,5,1,0,0,1,0,1,0,0,95.3,97.2,1289.754241,1444.903251,44991
3006,Sat,DAL,LAC,Regional,2015-01-10,2014,21400550,0,57,61,2.71,5.48,118,1,3,2,1,1,5,2,2,0,1,0,4,0,0,98.7,99.6,1658.30753,1614.3124480000001,49036
3007,Sat,BRK,DET,Regional,2015-01-10,2014,21400551,0,22,35,7.35,1.85,57,0.9329027089279456,0,0,0,1,5,0,0,0,1,0,0,0,0,96.7,97,1420.402247,1446.2522609999999,29990
3008,Sat,IND,PHI,Regional,2015-01-10,2014,21400552,0,31,24,1.09,2.94,55,0.7213695395513577,0,0,0,1,5,0,1,0,1,0,1,0,0,99.8,97.2,1215.4839029999998,1473.905381,29239
3009,Sat,BOS,TOR,Regional,2015-01-10,2014,21400553,0,16,0,2.42,2.86,16,1,1,1,0,1,5,2,0,0,1,0,2,0,0,97.2,100,1587.915066,1373.73127,78073
3010,Sat,MIL,CHI,Regional,2015-01-10,2014,21400554,0,8,400,0.9,3.46,408,1,2,2,0,1,5,3,0,0,1,0,3,0,0,97,98.6,1592.010314,1451.421605,79995
3011,Sat,UTA,HOU,Regional,2015-01-10,2014,21400555,0,21.7,64,0.92,2.45,85.7,1,1,1,0,1,5,1,0,0,1,0,1,0,1,101.5,93.7,1628.82321,1396.607703,31264
3012,Sat,SAS,MIN,Regional,2015-01-10,2014,21400556,0,48,11,0.94,1.74,59,0.8465592064476132,1,0,1,1,5,1,4,0,1,0,5,0,0,98.4,98.1,1300.030329,1671.532679,70474
3013,Sat,ORL,POR,Regional,2015-01-10,2014,21400557,0,6,66,1.52,1.14,72,1,2,2,0,1,5,1,0,0,1,0,1,0,0,97.9,97,1658.892226,1286.406134,50687
3014,Sun,WAS,ATL,Regional,2015-01-11,2014,21400558,0,13,0,2.48,2.41,13,1,5,4,1,1,6,0,2,0,1,0,2,0,0,97.3,98.2,1645.014323,1556.329254,41863
3015,Sun,MIA,LAC,Regional,2015-01-11,2014,21400559,0,68,43,1.7,5.48,111,1,4,2,2,1,6,2,1,0,1,0,3,0,0,98.7,94.3,1642.4341869999998,1472.085482,51691
3016,Sun,PHX,MEM,Regional,2015-01-11,2014,21400560,0,41,13.92307692,1.89,0.63,54.92307692,0.8998840995639936,1,1,0,1,6,0,0,0,1,0,0,0,0,95.9,100.5,1611.811122,1556.931398,29807
3017,Sun,CLE,SAC,NBA TV,2015-01-11,2014,21400561,212,68,42,1.5,1.38,322,0.8644106946930762,3,1,2,1,6,0,2,0,1,0,2,0,0,99.7,95.9,1425.927684,1449.112569,54721
3018,Sun,POR,LAL,Regional,2015-01-11,2014,21400562,0,82,135,1.14,5.48,217,1,3,1,2,1,6,2,1,0,1,0,3,0,0,98.4,97.9,1372.457548,1662.021462,90135
3019,Mon,NOP,BOS,NBA TV,2015-01-12,2014,21400563,155,0,55,0.64,2.42,210,0.8153994845360825,1,0,1,1,0,0,1,0,0,1,1,0,0,100,95.1,1386.6006009999999,1499.5898730000001,104181
3020,Mon,HOU,BRK,Regional,2015-01-12,2014,21400564,0,46,35,2.45,7.35,81,0.8176178660049628,1,0,1,1,0,0,1,0,0,1,1,0,0,97,101.5,1439.117579,1634.637397,38455
3021,Mon,DET,TOR,Regional,2015-01-12,2014,21400565,0,55,0,1.85,2.86,55,1,1,1,0,1,0,2,0,0,0,1,2,0,0,97.2,96.7,1581.247108,1429.7498970000001,67186
3022,Mon,ORL,CHI,Regional,2015-01-12,2014,21400566,0,13,237,1.52,3.46,250,1,2,2,0,1,0,3,0,0,0,1,3,0,0,97,97,1581.172869,1305.405074,80126
3023,Tue,MIN,IND,Regional,2015-01-13,2014,21400567,0,29,30,1.74,1.09,59,0.8476190476190476,0,0,0,1,1,1,1,0,0,1,2,0,0,97.2,98.4,1462.228355,1316.56589,27850
3024,Tue,ATL,PHI,Regional,2015-01-13,2014,21400568,0,65,21,2.41,2.94,86,0.02971271153089335,4,0,4,1,1,0,0,0,0,1,0,0,0,99.8,97.3,1212.265486,1646.778182,51397
3025,Tue,SAS,WAS,NBA TV,2015-01-13,2014,21400569,325,72,59,0.94,2.48,456,0.7799174690508941,2,1,1,1,1,2,4,0,0,1,6,0,0,98.2,98.1,1568.4609699999999,1660.559808,58065
3026,Tue,CLE,PHX,Regional,2015-01-13,2014,21400570,0,127,106,1.5,1.89,233,0.7682805025495453,2,0,2,1,1,0,2,0,0,1,2,0,0,100.5,95.9,1561.975536,1442.6745019999998,76998
3027,Tue,GSW,UTA,Regional,2015-01-13,2014,21400571,0,147,31.3,2.49,0.92,178.3,1,2,0,2,1,1,0,2,0,0,1,2,0,0,93.7,101,1392.8708960000001,1713.6278399999999,60020
3028,Tue,DAL,SAC,Regional,2015-01-13,2014,21400572,0,78,57,2.71,1.38,135,0.8186752901772825,2,1,1,1,1,0,2,0,0,1,2,0,0,99.7,99.6,1422.488573,1617.089815,41191
3029,Tue,MIA,LAL,Regional,2015-01-13,2014,21400573,0,111,184,1.7,5.48,295,1,3,1,2,1,1,2,1,0,0,1,3,0,0,98.4,94.3,1368.428711,1475.818026,77872
3030,Wed,SAS,CHA,Regional,2015-01-14,2014,21400574,0,74,10.5,0.94,1.19,84.5,0.8146459086858521,1,0,1,1,2,0,4,0,0,1,4,0,0,97.2,98.1,1441.426123,1663.250928,70407
3031,Wed,HOU,ORL,Regional,2015-01-14,2014,21400575,0,58,26,2.45,1.52,84,0.7858431497399979,1,0,1,1,2,0,1,0,0,1,1,0,0,97,101.5,1323.31715,1623.059577,49409
3032,Wed,MEM,BRK,Regional,2015-01-14,2014,21400576,0,22.1,44,0.63,7.35,66.1,0.8628468305887661,1,0,1,1,2,0,0,0,0,1,0,0,0,97,95.9,1432.801903,1617.037466,27521
3033,Wed,NOP,DET,Regional,2015-01-14,2014,21400577,0,13.9,51,0.64,1.85,64.9,0.2033448500325472,1,0,1,1,2,0,1,0,0,1,1,0,0,96.7,95.1,1421.130615,1507.950023,33705
3034,Wed,PHI,TOR,Regional,2015-01-14,2014,21400578,0,21,0,2.94,2.86,21,1,1,1,0,1,2,2,0,0,0,1,2,0,0,97.2,99.8,1583.430407,1208.0055849999999,57249
3035,Wed,WAS,CHI,ESPN,2015-01-14,2014,21400579,1342,38,218,2.48,3.46,1598,1,3,2,1,1,2,3,2,0,0,1,5,1,0,97,98.2,1573.820319,1576.558847,77574
3036,Wed,ATL,BOS,Regional,2015-01-14,2014,21400580,0,0,64,2.41,2.42,64,0.7254080756013745,4,0,4,1,2,0,0,0,0,1,0,0,0,100,97.3,1381.2081859999998,1650.6696279999999,72324
3037,Wed,DAL,DEN,Regional,2015-01-14,2014,21400581,0,83,27,2.71,1.63,110,0.4640563821456538,1,0,1,1,2,0,2,0,0,1,2,0,0,100.6,99.6,1492.4641490000001,1606.669525,43461
3038,Wed,MIA,GSW,Regional,2015-01-14,2014,21400582,0,102,171,1.7,2.49,273,1,4,2,2,1,2,2,1,0,0,1,3,0,0,101,94.3,1717.9266289999998,1469.07457,80748
3039,Wed,LAC,POR,ESPN,2015-01-14,2014,21400583,1443,98,146,5.48,1.14,1687,1,4,2,2,1,2,1,2,0,0,1,3,0,0,97.9,98.7,1654.566467,1650.732432,72395
3040,Thu,NYK,MIL,NBA TV,2015-01-15,2014,21400585,93,74,0,7.35,0.9,167,0.99700806753219,1,0,1,1,3,0,1,0,0,1,1,0,0,98.6,95.3,1457.99666,1280.621651,49251
3041,Thu,OKC,HOU,TNT,2015-01-15,2014,21400584,1738,0,0,0.72,2.45,1738,1,3,1,2,1,3,1,2,0,0,1,3,0,0,101.5,100,1631.0167390000001,1549.44959,52209
3042,Thu,CLE,LAL,TNT,2015-01-15,2014,21400586,2022,81,0,1.5,5.48,2103,1,3,1,2,1,3,2,2,0,0,1,4,0,0,98.4,95.9,1361.920932,1448.943977,85211
3043,Fri,DET,IND,Regional,2015-01-16,2014,21400587,0,46,31,1.85,1.09,77,0.9331681805670246,0,0,0,1,4,1,0,0,0,1,1,0,0,97.2,96.7,1457.375381,1426.7149880000002,37301
3044,Fri,MEM,ORL,Regional,2015-01-16,2014,21400588,0,21.8,21,0.63,1.52,42.8,0.9251830627188792,1,0,1,1,4,0,0,0,0,1,0,0,0,97,95.9,1319.493616,1619.653692,36142
3045,Fri,NOP,PHI,Regional,2015-01-16,2014,21400589,0,6.5,31,0.64,2.94,37.5,0.5419126328217237,1,0,1,1,4,0,1,0,0,1,1,0,0,99.8,95.1,1235.2189119999998,1489.513552,30679
3046,Fri,BRK,WAS,Regional,2015-01-16,2014,21400590,0,48,47,7.35,2.48,95,0.7476910984476322,1,1,0,1,4,2,0,0,0,1,2,0,0,98.2,97,1556.167042,1460.336901,29382
3047,Fri,CHI,BOS,Regional,2015-01-16,2014,21400591,0,50,54,3.46,2.42,104,1,2,0,2,1,4,0,3,0,0,1,3,0,0,100,97,1373.67408,1579.8648289999999,80318
3048,Fri,ATL,TOR,Regional,2015-01-16,2014,21400592,0,64,0,2.41,2.86,64,1,5,1,4,1,4,2,0,0,0,1,2,0,0,97.2,97.3,1570.072442,1663.677952,65002
3049,Fri,GSW,OKC,ESPN,2015-01-16,2014,21400593,1676,88,30,2.49,0.72,1794,1,4,2,2,1,4,2,2,0,0,1,4,0,0,100,101,1567.302092,1703.0563559999998,62040
3050,Fri,DEN,DAL,Regional,2015-01-16,2014,21400594,0,20,74,1.63,2.71,94,1,1,1,0,1,4,2,0,0,0,1,2,0,0,99.6,100.6,1611.9607,1485.64305,31623
3051,Fri,POR,SAS,Regional,2015-01-16,2014,21400595,0,70,78,1.14,0.94,148,1,3,1,2,1,4,4,1,0,0,1,5,1,0,98.1,97.9,1674.788065,1641.9384710000002,72323
3052,Fri,MIN,PHX,Regional,2015-01-16,2014,21400596,0,13,45,1.74,1.89,58,0.8336750249697734,0,0,0,1,4,0,1,0,0,1,1,0,0,100.5,98.4,1565.3541890000001,1311.200185,31974
3053,Fri,LAL,UTA,Regional,2015-01-16,2014,21400597,0,109,29.33333333,5.48,0.92,138.33333333,1,1,0,1,1,4,0,2,0,0,1,2,0,0,93.7,98.4,1400.8988980000001,1352.8267449999998,76453
3054,Fri,MIA,SAC,Regional,2015-01-16,2014,21400598,0,83,27,1.7,1.38,110,0.8883178379626956,3,1,2,1,4,0,1,0,0,1,1,0,0,99.7,94.3,1412.816614,1478.797464,38176
3055,Fri,CLE,LAC,ESPN,2015-01-16,2014,21400599,1952,61,93,1.5,5.48,2106,1,4,2,2,1,4,2,2,0,0,1,4,0,0,98.7,95.9,1642.097534,1461.727211,108118
3056,Sat,IND,CHA,Regional,2015-01-17,2014,21400600,0,34,27.81818182,1.09,1.19,61.81818182,1,0,0,0,1,5,0,1,0,1,0,1,0,0,97.2,97.2,1450.965072,1447.323286,24544
3057,Sat,PHI,DET,Regional,2015-01-17,2014,21400601,0,17,53,2.94,1.85,70,0.5518501827650093,0,0,0,1,5,0,0,0,1,0,0,0,0,96.7,99.8,1432.87295,1226.251091,41447
3058,Sat,ATL,CHI,Regional,2015-01-17,2014,21400602,0,101,399,2.41,3.46,500,1,6,2,4,1,5,3,0,0,1,0,3,0,0,97,97.3,1573.022833,1670.173048,88354
3059,Sat,GSW,HOU,NBA TV,2015-01-17,2014,21400603,298,168,69,2.49,2.45,535,1,3,1,2,1,5,1,2,0,1,0,3,0,0,101.5,101,1616.097775,1717.477895,59387
3060,Sat,WAS,BRK,Regional,2015-01-17,2014,21400605,0,29,22,2.48,7.35,51,1,1,0,1,1,5,0,2,0,1,0,2,0,0,97,98.2,1453.245451,1562.775515,22978
3061,Sat,POR,MEM,Regional,2015-01-17,2014,21400604,0,67,23.2,1.14,0.63,90.2,1,3,1,2,1,5,0,1,0,1,0,1,0,0,95.9,97.9,1625.989259,1635.3268779999999,41169
3062,Sat,MIN,DEN,Regional,2015-01-17,2014,21400606,0,0,22,1.74,1.63,22,0.5474810754372227,0,0,0,1,5,0,1,0,1,0,1,0,0,100.6,98.4,1474.7457060000002,1326.645556,17885
3063,Sat,LAC,SAC,Regional,2015-01-17,2014,21400607,0,142,45.1,5.48,1.38,187.1,0.9173066928451812,3,1,2,1,5,0,2,0,1,0,2,0,0,99.7,98.7,1408.238489,1645.565971,55712
3064,Sun,NOP,TOR,Regional,2015-01-18,2014,21400608,0,0,0,0.64,2.86,0,1,2,1,1,1,6,2,1,0,1,0,3,0,0,97.2,95.1,1564.888664,1495.854787,45604
3065,Sun,OKC,ORL,Regional,2015-01-18,2014,21400609,0,34.91666667,14,0.72,1.52,48.91666667,0.711556829035339,2,0,2,1,6,0,2,0,1,0,2,0,0,97,100,1310.358452,1574.024381,35661
3066,Sun,UTA,SAS,Regional,2015-01-18,2014,21400610,0,7.9,53,0.92,0.94,60.9,1,1,1,0,1,6,4,0,0,1,0,4,0,0,98.1,93.7,1679.107165,1393.7135050000002,85257
3067,Mon,MIN,CHA,Regional,2015-01-19,2014,21400611,0,0,6.9,1.74,1.19,6.9,0.8859359438066782,0,0,0,1,0,0,1,1,0,1,1,0,0,97.2,98.4,1461.639766,1312.66476,28855
3068,Mon,PHI,WAS,Regional,2015-01-19,2014,21400612,0,8,25,2.94,2.48,33,0.8707015130674003,1,1,0,1,0,2,0,1,0,1,2,0,0,98.2,99.8,1567.345711,1217.813266,31104
3069,Mon,DET,ATL,ESPN,2015-01-19,2014,21400613,830,0,0,1.85,2.41,830,1,4,4,0,1,0,0,0,1,0,1,0,0,0,97.3,96.7,1673.698263,1427.347549,59739
3070,Mon,BOS,LAC,Regional,2015-01-19,2014,21400614,0,14,83,2.42,5.48,97,1,2,2,0,1,0,2,0,1,0,1,2,0,0,98.7,100,1648.160296,1369.3721890000002,59525
3071,Mon,DEN,GSW,Regional,2015-01-19,2014,21400615,0,5,106,1.63,2.49,111,1,2,2,0,1,0,2,0,1,0,1,2,0,0,101,100.6,1726.3525539999998,1460.712739,58283
3072,Mon,DAL,MEM,NBA TV,2015-01-19,2014,21400616,199,82,29.36363636,2.71,0.63,310.36363636,1,2,1,1,1,0,0,2,1,0,1,2,0,0,95.9,99.6,1617.33318,1621.5136220000002,38283
3073,Mon,IND,HOU,Regional,2015-01-19,2014,21400617,0,18,47,1.09,2.45,65,1,1,1,0,1,0,1,1,1,0,1,2,0,0,101.5,97.2,1621.356931,1439.9358619999998,32913
3074,Mon,NOP,NYK,Regional,2015-01-19,2014,21400618,0,5.4,146,0.64,7.35,151.4,1,2,1,1,1,0,1,1,1,0,1,2,0,0,95.3,95.1,1294.992765,1484.72491,41610
3075,Mon,CHI,CLE,TNT,2015-01-19,2014,21400620,1784,0,0,3.46,1.5,1784,1,4,2,2,1,0,2,3,1,0,1,5,0,1,95.9,97,1478.727188,1557.5537869999998,136036
3076,Mon,TOR,MIL,Regional,2015-01-19,2014,21400619,0,0,21,2.86,0.9,21,0.3578030667307795,1,0,1,1,0,0,2,1,0,1,2,0,0,98.6,97.2,1454.0520119999999,1568.502528,54364
3077,Mon,SAC,POR,Regional,2015-01-19,2014,21400621,0,43.27,98,1.38,1.14,141.27,1,3,2,1,1,0,1,0,1,0,1,1,0,0,97.9,99.7,1637.461798,1404.946945,43353
3078,Mon,LAL,PHX,TNT,2015-01-19,2014,21400622,1205,0,0,5.48,1.89,1205,0.8330442096409609,1,0,1,1,0,0,2,1,0,1,2,0,0,100.5,98.4,1570.251304,1345.451248,54907
3079,Tue,OKC,MIA,NBA TV,2015-01-20,2014,21400623,388,63.4,126,0.72,1.7,577.4,1,4,2,2,1,1,1,2,0,0,1,3,0,0,94.3,100,1472.171461,1580.204847,54710
3080,Tue,SAS,DEN,Regional,2015-01-20,2014,21400624,0,78,20,0.94,1.63,98,0.5070738710519447,1,0,1,1,1,0,4,0,0,1,4,0,0,100.6,98.1,1455.635434,1683.0199469999998,56021
3081,Wed,MIA,CHA,Regional,2015-01-21,2014,21400625,0,86,21.1,1.7,1.19,107.1,0.7732347853436075,2,0,2,1,2,0,1,0,0,1,1,1,0,97.2,94.3,1466.285533,1467.234768,56841
3082,Wed,UTA,CLE,Regional,2015-01-21,2014,21400626,0,16.6,156,0.92,1.5,172.6,1,2,2,0,1,2,2,0,0,0,1,2,0,0,95.9,93.7,1487.2427089999999,1383.224206,76356
3083,Wed,NYK,PHI,Regional,2015-01-21,2014,21400627,0,120,39,7.35,2.94,159,0.2987996851633215,1,0,1,1,2,0,1,0,0,1,1,0,0,99.8,95.3,1211.357039,1301.1845560000002,47565
3084,Wed,IND,ATL,Regional,2015-01-21,2014,21400628,0,27,75,1.09,2.41,102,0.6673131268354852,4,4,0,1,2,0,1,0,0,1,1,1,0,97.3,97.2,1678.853186,1431.9021369999998,51287
3085,Wed,ORL,DET,Regional,2015-01-21,2014,21400629,0,16,53,1.52,1.85,69,0.21656401782584747,0,0,0,1,2,0,0,0,0,1,0,0,0,96.7,97,1433.320258,1302.625165,32425
3086,Wed,TOR,MEM,Regional,2015-01-21,2014,21400630,0,0,26.66666667,2.86,0.63,26.66666667,0.6680832275511893,2,1,1,1,2,0,2,0,0,1,2,0,0,95.9,97.2,1623.278346,1561.57904,47996
3087,Wed,DAL,MIN,Regional,2015-01-21,2014,21400631,0,75,20,2.71,1.74,95,0.4194048357098574,1,0,1,1,2,1,2,0,0,1,3,0,0,98.4,99.6,1306.392728,1625.702696,32016
3088,Wed,LAL,NOP,Regional,2015-01-21,2014,21400632,0,98,11.9,5.48,0.64,109.9,0.928973735696923,2,1,1,1,2,1,2,0,0,1,3,0,0,95.1,98.4,1492.032731,1335.652843,57328
3089,Wed,OKC,WAS,ESPN,2015-01-21,2014,21400633,1524,43.58333333,40,0.72,2.48,1607.58333333,1,3,1,2,1,2,2,2,0,0,1,4,0,0,98.2,100,1562.995841,1584.8105779999999,40590
3090,Wed,POR,PHX,Regional,2015-01-21,2014,21400634,0,81,91,1.14,1.89,172,0.7560847395258371,2,0,2,1,2,0,1,0,0,1,1,0,0,100.5,97.9,1578.419057,1629.507483,43801
3091,Wed,BRK,SAC,Regional,2015-01-21,2014,21400635,0,15,32,7.35,1.38,47,0.8972108332852111,1,1,0,1,2,0,0,0,0,1,0,0,0,99.7,97,1400.319915,1457.884609,20939
3092,Wed,HOU,GSW,ESPN,2015-01-21,2014,21400636,1592,41,137,2.45,2.49,1770,1,3,2,1,1,2,2,1,0,0,1,3,0,0,101,101.5,1733.7913399999998,1611.904215,68504
3093,Thu,SAS,CHI,TNT,2015-01-22,2014,21400637,1853,0,0,0.94,3.46,1853,1,3,2,1,1,3,3,4,0,0,1,7,0,0,97,98.1,1582.3832,1660.915109,93869
3094,Thu,UTA,MIL,Regional,2015-01-22,2014,21400638,0,27.72,18,0.92,0.9,45.72,0.32660148528076083,0,0,0,1,3,0,0,0,0,1,0,0,0,98.6,93.7,1448.946309,1389.3762550000001,30666
3095,Thu,BOS,POR,Regional,2015-01-22,2014,21400639,0,37,152,2.42,1.14,189,1,2,2,0,1,3,1,0,0,0,1,1,0,0,97.9,100,1624.378985,1377.714315,55316
3096,Thu,BRK,LAC,TNT,2015-01-22,2014,21400640,1103,0,65,7.35,5.48,1168,1,2,2,0,1,3,2,0,0,0,1,2,0,0,98.7,97,1658.9471130000002,1442.206312,32021
3097,Fri,TOR,PHI,Regional,2015-01-23,2014,21400641,0,0,18,2.86,2.94,18,0.341991341991342,1,0,1,1,4,0,2,0,0,1,2,0,0,99.8,97.2,1209.288839,1562.871199,48591
3098,Fri,OKC,ATL,Regional,2015-01-23,2014,21400642,0,56.90909091,149,0.72,2.41,205.90909091,1,6,4,2,1,4,0,2,0,0,1,2,0,0,97.3,100,1685.4624219999998,1576.554202,66583
3099,Fri,CHA,CLE,Regional,2015-01-23,2014,21400643,0,13.7,215,1.19,1.5,228.7,1,2,2,0,1,4,2,0,0,0,1,2,0,0,95.9,97.2,1509.964273,1440.940369,81589
3100,Fri,IND,MIA,Regional,2015-01-23,2014,21400644,0,29,97,1.09,1.7,126,1,2,2,0,1,4,1,1,0,0,1,2,1,0,94.3,97.2,1471.152755,1427.433658,31490
3101,Fri,ORL,NYK,Regional,2015-01-23,2014,21400645,0,30,134,1.52,7.35,164,1,1,1,0,1,4,1,0,0,0,1,1,0,0,95.3,97,1309.014807,1294.187242,40900
3102,Fri,CHI,DAL,ESPN,2015-01-23,2014,21400646,1215,220,67,3.46,2.71,1502,1,3,1,2,1,4,2,3,0,0,1,5,0,0,99.6,97,1619.325074,1589.747258,85551
3103,Fri,NOP,MIN,Regional,2015-01-23,2014,21400647,0,10.9,21,0.64,1.74,31.9,0.5476338086381484,1,0,1,1,4,1,1,0,0,1,2,0,0,98.4,95.1,1301.408766,1496.074919,36957
3104,Fri,LAL,SAS,Regional,2015-01-23,2014,21400648,0,97,86,5.48,0.94,183,1,2,1,1,1,4,4,2,0,0,1,6,0,1,98.1,98.4,1663.47301,1331.0189289999998,106235
3105,Fri,BOS,DEN,Regional,2015-01-23,2014,21400649,0,49,21,2.42,1.63,70,0.6844688070999739,0,0,0,1,4,0,0,0,0,1,0,0,0,100.6,100,1451.3166449999999,1382.975811,36270
3106,Fri,HOU,PHX,Regional,2015-01-23,2014,21400650,0,76,54,2.45,1.89,130,0.7558744677495663,1,0,1,1,4,0,1,0,0,1,1,0,0,100.5,101.5,1574.2721080000001,1616.157883,44296
3107,Fri,SAC,GSW,Regional,2015-01-23,2014,21400651,0,47,177,1.38,2.49,224,1,3,2,1,1,4,2,0,0,0,1,2,0,0,101,99.7,1737.432878,1393.631169,59481
3108,Sat,NYK,CHA,NBA TV,2015-01-24,2014,21400652,194,135,22,7.35,1.19,351,1,1,0,1,1,5,0,1,0,1,0,1,0,0,97.2,95.3,1444.724825,1303.998789,43422
3109,Sat,DET,MIL,Regional,2015-01-24,2014,21400653,0,33,16,1.85,0.9,49,0.7511353315168029,0,0,0,1,5,0,0,0,1,0,0,0,0,98.6,96.7,1460.715952,1420.299137,27311
3110,Sat,PHI,MEM,Regional,2015-01-24,2014,21400654,0,19,20.72727273,2.94,0.63,39.72727273,0.9403940614824218,1,1,0,1,5,0,0,0,1,0,0,0,0,95.9,99.8,1625.101643,1205.441668,23680
3111,Sat,BRK,UTA,Regional,2015-01-24,2014,21400655,0,28,32,7.35,0.92,60,0.9438501330922604,0,0,0,1,5,0,0,0,1,0,0,0,0,93.7,97,1416.522816,1415.17769,19676
3112,Sat,WAS,POR,NBA TV,2015-01-24,2014,21400656,276,59,92,2.48,1.14,427,1,3,2,1,1,5,1,2,0,1,0,3,0,0,97.9,98.2,1630.526957,1555.695639,68825
3113,Sun,MIA,CHI,ABC,2015-01-25,2014,21400657,2587,0,0,1.7,3.46,2587,1,4,2,2,1,6,3,1,0,1,0,4,0,1,97,94.3,1576.5877779999998,1488.234111,92968
3114,Sun,OKC,CLE,ABC,2015-01-25,2014,21400658,4199,0,0,0.72,1.5,4199,1,4,2,2,1,6,2,2,0,1,0,4,0,0,95.9,100,1521.985452,1564.835973,88489
3115,Sun,LAC,PHX,Regional,2015-01-25,2014,21400659,0,92,85,5.48,1.89,177,0.7942490669189928,2,0,2,1,6,0,2,0,1,0,2,0,0,100.5,98.7,1561.9577140000001,1670.621649,37440
